path,score,label,detector,mode
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00849.jpg,-5.044841289520264,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00860.jpg,-6.007981300354004,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00864.jpg,-8.212860107421875,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00871.jpg,-4.852420330047607,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00876.jpg,-2.899369239807129,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00877.jpg,-7.070881366729736,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00890.jpg,-6.207224369049072,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00898.jpg,-7.336071968078613,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00902.jpg,-3.58252215385437,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00904.jpg,-6.379103660583496,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00907.jpg,-5.970936298370361,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00919.jpg,-8.039568901062012,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00922.jpg,-2.5445010662078857,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00941.jpg,-4.576394081115723,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00945.jpg,-6.315783500671387,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00949.jpg,-6.652296543121338,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00951.jpg,-5.572741508483887,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00957.jpg,-1.3490076065063477,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00959.jpg,-9.1901273727417,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00960.jpg,-9.701374053955078,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00961.jpg,-7.888866424560547,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00963.jpg,-6.776517868041992,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00967.jpg,-5.62667179107666,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00968.jpg,-4.929421901702881,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00977.jpg,-6.556766510009766,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00980.jpg,-4.275345802307129,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00981.jpg,-8.114842414855957,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00983.jpg,-7.264360427856445,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/00995.jpg,-6.140472412109375,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01010.jpg,-4.055991172790527,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01016.jpg,-7.63475227355957,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01022.jpg,-7.108897686004639,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01024.jpg,-5.998539924621582,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01027.jpg,-8.216351509094238,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01028.jpg,-3.355604410171509,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01031.jpg,-6.830630302429199,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01036.jpg,-10.756582260131836,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01038.jpg,-6.044517993927002,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01049.jpg,-7.509932041168213,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01055.jpg,-5.694132328033447,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01059.jpg,-5.846743106842041,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01063.jpg,-5.119969367980957,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01064.jpg,-7.230100631713867,0.0,CLIP-D,txt2img
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Real/FORLAB/images/01067.jpg,-5.380675792694092,0.0,CLIP-D,txt2img
