path,CLIP-D,NPR,R50_nodown,label,quant,generator,mode,norm_CLIP-D,prob_CLIP-D,norm_NPR,prob_NPR,norm_R50_nodown,prob_R50_nodown,ensemble_simple,ensemble_weighted
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00356_sd15_fp16_seed130.png,2.0410468578338623,-7.5766987800598145,-3.75812029838562,1.0,fp16,StableDiffusion1.5,img2img,0.7223761442222671,0.6731300454647264,0.5218776582539402,0.6275867206872711,0.5131060405827663,0.6255343201507976,0.6420836954342649,0.6432566993678908
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00356_sd15_fp4_seed130.png,1.3134748935699463,-3.092829942703247,-1.8791855573654173,1.0,fp4,StableDiffusion1.5,img2img,0.5835669545855231,0.6418877488875203,1.0550441647685103,0.7417423402531187,0.803130071445181,0.690643635312582,0.6914245748177402,0.6878968922294688
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00356_sd15_fp8_seed130.png,4.094586849212647,-1.6725536584854126,-3.0284225940704346,1.0,fp8,StableDiffusion1.5,img2img,1.1141590002017723,0.7529036643202064,1.2239259434755665,0.7727537045090579,0.6257389409684562,0.6515226532569338,0.7257266740287327,0.7231158423130323
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00445_sd15_fp4_seed131.png,5.175838470458984,-6.084789276123047,1.5512874126434326,1.0,fp4,StableDiffusion1.5,img2img,1.3204446581304188,0.7892556765348356,0.6992771779773572,0.6680274937426046,1.332642660044355,0.7912774257752133,0.7495201986842179,0.7548553551748189
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00445_sd15_fp8_seed131.png,4.851563453674316,-7.553572654724121,1.87334406375885,1.0,fp8,StableDiffusion1.5,img2img,1.258578128755747,0.7787812434572416,0.5246275325035444,0.6282291999585558,1.3823538959289117,0.7993687801963036,0.7354597412040338,0.7423961923589311
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00593_sd15_fp4_seed133.png,1.024052381515503,-14.853095054626465,-2.725555896759033,1.0,fp4,StableDiffusion1.5,img2img,0.5283497302638678,0.6290981305753482,-0.34334184803596335,0.4149979313072736,0.6724881007187016,0.6620600625075526,0.5687187081300581,0.5786463833528742
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00593_sd15_fp8_seed133.png,2.0626981258392334,-13.51466941833496,-3.369112014770508,1.0,fp8,StableDiffusion1.5,img2img,0.7265068627134257,0.6740382600768222,-0.18419274117855078,0.4540815641237572,0.5731516334337802,0.6394900796167186,0.5892033012724327,0.598226405899576
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00608_sd15_fp4_seed134.png,-0.2568904161453247,-9.400341033935549,-2.892951250076294,1.0,fp4,StableDiffusion1.5,img2img,0.2839661634860988,0.5705183123509189,0.30503256199896206,0.5756723051021866,0.6466496966183284,0.6562550828152565,0.6008152334227873,0.6020638712449764
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00608_sd15_fp8_seed134.png,1.4209229946136477,-11.90714168548584,-3.775269508361816,1.0,fp8,StableDiffusion1.5,img2img,0.6040663478640594,0.6465860705627707,0.0069546756031000495,0.5017386618928847,0.5104589646121013,0.6249140603229488,0.5910795975928681,0.5970401033787607
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00617_sd15_fp16_seed135.png,2.652277946472168,-22.588228225708008,-9.654353141784668,1.0,fp16,StableDiffusion1.5,img2img,0.8389893402523054,0.6982523166930384,-1.2631087011363888,0.2204392108492765,-0.39701030290314154,0.4020308582024932,0.44024079524826937,0.4560393486635711
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00617_sd15_fp4_seed135.png,3.825374364852905,-24.5718994140625,-6.597476005554199,1.0,fp4,StableDiffusion1.5,img2img,1.0627975285817424,0.7432247935816569,-1.498982469065802,0.18257733397818576,0.07483569022556952,0.5187001960197481,0.4815007745265303,0.5021536622508276
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00617_sd15_fp8_seed135.png,2.5854475498199463,-26.780912399291992,-7.140728950500488,1.0,fp8,StableDiffusion1.5,img2img,0.8262391606713999,0.6955591333987158,-1.7616511105674737,0.14658367044043086,-0.009018424252963132,0.49774540921759874,0.44662940435224846,0.46723117556119376
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00678_sd15_fp16_seed137.png,4.350872039794922,-9.386293411254885,0.0063037481158971,1.0,fp16,StableDiffusion1.5,img2img,1.1630541492288722,0.7618872266623417,0.30670293242708097,0.5760802810074444,1.0941658357989499,0.7491653636693842,0.6957109571130567,0.7036161866491745
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00698_sd15_fp16_seed138.png,3.4236671924591064,-8.76900863647461,-2.0589687824249268,1.0,fp16,StableDiffusion1.5,img2img,0.9861581721880913,0.7283284219081149,0.3801028419320745,0.5938979069181756,0.7753795304205936,0.6846834436573935,0.668969924161228,0.6740972189445459
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00698_sd15_fp4_seed138.png,4.685842990875244,-9.803208351135254,-3.682819843292236,1.0,fp4,StableDiffusion1.5,img2img,1.2269612932023897,0.7732862870270885,0.2571285380652702,0.5639302923083483,0.5247290847658228,0.6282529179190522,0.6551564990848296,0.6618166575061188
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00749_sd15_fp16_seed139.png,4.74187707901001,-13.618267059326172,-0.0963165983557701,1.0,fp16,StableDiffusion1.5,img2img,1.2376517083751206,0.7751549956325883,-0.19651129783887422,0.4510296635662888,1.078325814385513,0.7461770285271346,0.6574538959086706,0.6711272761344357
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00749_sd15_fp4_seed139.png,4.741034984588623,-13.022445678710938,1.6440144777297974,1.0,fp4,StableDiffusion1.5,img2img,1.2374910501172829,0.7751269933106596,-0.12566355105317795,0.46862538860623393,1.3469555984340016,0.7936314601017521,0.6791279473395485,0.6928470903975779
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00749_sd15_fp8_seed139.png,5.172223091125488,-18.732227325439453,-0.7684745788574219,1.0,fp8,StableDiffusion1.5,img2img,1.319754901102714,0.789140925562598,-0.8046005235588178,0.30904228333848555,0.9745744904967536,0.7260303511870335,0.608071186696039,0.6279773027806771
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00757_sd15_fp16_seed140.png,2.235736131668091,-7.377640724182129,-1.451042652130127,1.0,fp16,StableDiffusion1.5,img2img,0.7595197694019925,0.6812494614493045,0.5455471927777146,0.6331018900005355,0.8692163108714968,0.7045826024303741,0.6729779846267382,0.6754842590529468
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00757_sd15_fp4_seed140.png,2.559355974197388,-6.749650001525879,-0.5582592487335205,1.0,fp4,StableDiffusion1.5,img2img,0.8212613019214723,0.6945040138844277,0.6202201218635676,0.6502686101995199,1.0070223962491927,0.7324370232244485,0.6924032157694654,0.6949894408317929
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00757_sd15_fp8_seed140.png,3.792326211929321,-7.50041389465332,-0.9836969375610352,1.0,fp8,StableDiffusion1.5,img2img,1.0564924652318166,0.7420196804685287,0.5309485181134411,0.6297043115747378,0.9413537220260794,0.7193730218358276,0.697032337959698,0.7015537056709471
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00772_sd15_fp16_seed141.png,-0.1182281076908111,-6.739227294921875,0.2476576119661331,1.0,fp16,StableDiffusion1.5,img2img,0.3104207324017717,0.5769879538153614,0.6214594618777504,0.6505504075772214,1.131420147473477,0.7561008870486088,0.6612130828137305,0.66107605140259
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00772_sd15_fp8_seed141.png,1.71866774559021,-18.26399803161621,-0.6688593626022339,1.0,fp8,StableDiffusion1.5,img2img,0.6608713233601452,0.659456091988196,-0.7489244576677607,0.3210557012640958,0.9899506533420229,0.7290781753502124,0.5698633228675014,0.5858559725378756
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00848_sd15_fp16_seed142.png,2.187934637069702,-12.551865577697754,-4.689395904541016,1.0,fp16,StableDiffusion1.5,img2img,0.7504000024860965,0.6792658514670711,-0.06970795609862361,0.4825800643155173,0.3693584695551666,0.5913039529693794,0.5843832895839892,0.591470645432423
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00848_sd15_fp8_seed142.png,4.956930160522461,-12.521491050720217,-9.409680366516112,1.0,fp8,StableDiffusion1.5,img2img,1.2786804250379853,0.7822250718527118,-0.0660961911199688,0.48348196531929327,-0.3592436987861988,0.41114265745924566,0.558949898210417,0.5656320577551688
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00980_sd15_fp4_seed143.png,6.3659210205078125,-8.284637451171875,-3.1155855655670166,1.0,fp4,StableDiffusion1.5,img2img,1.547493530938808,0.8245514249673489,0.43769830292607403,0.6077104459546777,0.6122848513806195,0.6484618312232847,0.6935745673817704,0.700028070579508
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/00980_sd15_fp8_seed143.png,6.338515281677246,-10.719467163085938,-3.8511149883270255,1.0,fp8,StableDiffusion1.5,img2img,1.5422649506947688,0.8237937412097043,0.14817831504337226,0.5369769455171499,0.49875179280779436,0.6221659530719784,0.6609788799329442,0.6700528487969548
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01055_sd15_fp4_seed144.png,2.32270622253418,-7.292094707489014,-2.52376389503479,1.0,fp4,StableDiffusion1.5,img2img,0.7761122831720485,0.6848416177208511,0.5557192724082586,0.6354614851387578,0.7036358188688718,0.6689933864955107,0.6630988297850399,0.6649853902220787
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01055_sd15_fp8_seed144.png,2.907157182693481,-6.550440311431885,-1.8166401386260984,1.0,fp8,StableDiffusion1.5,img2img,0.8876162554893516,0.7083980065420591,0.6439076868624317,0.655636263582051,0.8127843048034431,0.6927025052037521,0.6855789251092874,0.6876159637165943
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01136_sd15_fp16_seed145.png,2.992034912109375,-11.279314041137695,-1.7319717407226562,1.0,fp16,StableDiffusion1.5,img2img,0.9038095798848934,0.711731742885203,0.08160821342329055,0.5203907379212874,0.8258533430784425,0.6954774278035464,0.6425333028700123,0.6506197655085479
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01136_sd15_fp4_seed145.png,-0.0479663908481597,-9.751638412475586,-4.716562271118164,1.0,fp4,StableDiffusion1.5,img2img,0.32382555344553177,0.5802562848681698,0.2632606005839757,0.565437650049432,0.3651651897319873,0.590290203279275,0.5786613793989589,0.5794817898283443
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01191_sd15_fp16_seed146.png,2.685420274734497,-4.108473777770996,-4.726387977600098,1.0,fp16,StableDiffusion1.5,img2img,0.8453123707630029,0.6995828816791274,0.9342762977660994,0.7179420476837995,0.3636485372704899,0.5899233542357517,0.6691494278662261,0.6664614569562353
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01626_sd15_fp4_seed151.png,4.971619129180908,-8.885668754577637,1.0123145580291748,1.0,fp4,StableDiffusion1.5,img2img,1.2814828472535544,0.7827020841116517,0.366231056232108,0.590547955788849,1.2494492013211558,0.7772045007241133,0.7168181802082048,0.7251251239447989
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/01669_sd15_fp8_seed152.png,0.6612659096717834,-13.116202354431152,0.8352482318878174,1.0,fp8,StableDiffusion1.5,img2img,0.4591358261537123,0.612809150071542,-0.1368119412201027,0.4658502645788339,1.2221180287602438,0.7724360683473812,0.617031827665919,0.6262015366635687
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/sd15_fp16_seed124.png,3.4172048568725586,-6.422754764556885,-0.1741176545619964,1.0,fp16,StableDiffusion1.5,txt2img,0.984925261067283,0.7280844018910152,0.659090480880082,0.6590560480126338,1.0663167885084186,0.7438958400389825,0.7103454299808772,0.7136353514947338
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/sd15_fp16_seed125.png,4.23896598815918,-12.203740119934082,-0.0812235996127128,1.0,fp16,StableDiffusion1.5,txt2img,1.1417042496918273,0.7579924038719,-0.02831316047073304,0.4929221826948723,1.080655502712467,0.7466180110958932,0.6658441992208886,0.6772381826066254
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/sd15_fp4_seed123.png,3.6280500888824463,-13.149317741394045,-0.3229131698608398,1.0,fp4,StableDiffusion1.5,txt2img,1.025151186792271,0.7359747729738212,-0.14074961554094492,0.464870571137628,1.0433493728876988,0.7394957526429304,0.6467803655847932,0.6586942503294411
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/sd15_fp4_seed125.png,2.4159207344055176,-10.39437484741211,-0.4308075308799743,1.0,fp4,StableDiffusion1.5,txt2img,0.7938961334174817,0.6886672931502756,0.18683429284506262,0.5465731742760926,1.0266952779865084,0.736274705109144,0.6571717241785041,0.6642028984146384
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/sd15_fp8_seed123.png,3.6370770931243896,-13.227890968322754,-0.0118048284202814,1.0,fp8,StableDiffusion1.5,txt2img,1.0268733960103504,0.7363092895897079,-0.15009257681539956,0.46254714023166527,1.091370676262248,0.7486397410012251,0.6491653902741994,0.6613469392148765
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion1.5/images/sd15_fp8_seed125.png,3.883787870407105,-6.799240112304688,-0.2876890301704407,1.0,fp8,StableDiffusion1.5,txt2img,1.0739418988544798,0.7453458329333531,0.6143234761139573,0.6489264134810628,1.0487864148208974,0.7405417894311156,0.7116046786151772,0.7157377853013751
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00012_sd35_fp16_seed123.png,-1.3254942893981934,-8.070298194885254,-1.2839449644088743,1.0,fp16,StableDiffusion3.5,img2img,0.08009349524910314,0.5200126765659825,0.46318488976179445,0.6137694480287545,0.8950087686310425,0.70992272408345,0.614568282892729,0.6137339290919864
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00101_sd35_fp8_seed124.png,3.659754514694214,-3.334266185760498,-3.304701089859009,1.0,fp8,StableDiffusion3.5,img2img,1.031199888324197,0.7371484530751408,1.0263355377042256,0.7362048468676747,0.5830938180485935,0.6417789827014182,0.7050440942147445,0.7034457627817932
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00104_sd35_fp4_seed125.png,4.077917098999023,-6.698030948638916,-4.048271656036377,1.0,fp4,StableDiffusion3.5,img2img,1.1109786762857166,0.7523115219263968,0.6263580244418148,0.6516631973287053,0.46831956425183036,0.6149859427458577,0.6729868873336532,0.6750265871826744
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00135_sd35_fp16_seed126.png,4.427836894989014,-2.9309091567993164,-5.496286392211914,1.0,fp16,StableDiffusion3.5,img2img,1.177737822741237,0.7645408145132844,1.0742977921345123,0.7454133775091519,0.2448104335910281,0.5608987622988124,0.6902843181070829,0.6876196110862858
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00135_sd35_fp4_seed126.png,4.3895440101623535,-7.17836332321167,-4.647985935211182,1.0,fp4,StableDiffusion3.5,img2img,1.170432147739013,0.7632231195790858,0.5692428091208012,0.6385884389538572,0.3757503287085113,0.5928477263821923,0.6648864283050451,0.6674066803674197
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00135_sd35_fp8_seed126.png,4.315202713012695,-2.2008564472198486,-5.14885139465332,1.0,fp8,StableDiffusion3.5,img2img,1.156249007485212,0.7606504719787713,1.1611066767957001,0.761533745624057,0.2984389584433093,0.5740608629545552,0.6987483601857946,0.6955018999067825
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00166_sd35_fp4_seed127.png,6.470940589904785,-5.033601760864258,-6.162712097167969,1.0,fp4,StableDiffusion3.5,img2img,1.567529598901847,0.8274311478301656,0.8242714620502771,0.6951422999153812,0.14194391832465086,0.5354265181972262,0.685999988647591,0.6867638548687334
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00166_sd35_fp8_seed127.png,5.38557243347168,-9.286901473999023,-5.21981143951416,1.0,fp8,StableDiffusion3.5,img2img,1.3604585713582995,0.795834217468564,0.31852139855189837,0.5789638634413372,0.28748588072782455,0.5713805238025952,0.648726201570832,0.6543495153797481
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00307_sd35_fp16_seed129.png,4.851052284240723,-10.244678497314451,-3.996148824691773,1.0,fp16,StableDiffusion3.5,img2img,1.2584806057362667,0.7787644416353506,0.20463434073107606,0.55098080654152,0.4763650132589182,0.6168891589879645,0.6488781357216117,0.6560544510360692
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00307_sd35_fp4_seed129.png,5.50858736038208,-15.234579086303713,-1.8115206956863403,1.0,fp4,StableDiffusion3.5,img2img,1.383927868082688,0.7996210922861403,-0.38870323478436825,0.40402950946649463,0.8135745193035766,0.6928706891824403,0.6321737636450251,0.6476347659697972
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00356_sd35_fp8_seed130.png,1.601318120956421,2.069610834121704,-2.019092798233032,1.0,fp8,StableDiffusion3.5,img2img,0.638482876444008,0.6544104322830072,1.668898096252109,0.8414288534804263,0.7815346104334631,0.686010763339686,0.7272833497010399,0.719649709324931
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00574_sd35_fp16_seed132.png,4.756750106811523,-0.7209277749061584,-3.776109457015991,1.0,fp16,StableDiffusion3.5,img2img,1.2404892461555401,0.7756491631624577,1.3370815834509568,0.7920095992237761,0.5103293138642158,0.6248836701522025,0.7308474775128122,0.7275402038911538
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00593_sd35_fp8_seed133.png,1.839299917221069,-9.464533805847168,-1.711800456047058,1.0,fp8,StableDiffusion3.5,img2img,0.6838860281737658,0.664605466019752,0.2973995474784521,0.5738066918512297,0.828966893092486,0.6961364404984401,0.6448495327898073,0.6493615610645067
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00608_sd35_fp8_seed134.png,-1.356172800064087,-8.714111328125,-2.081220388412476,1.0,fp8,StableDiffusion3.5,img2img,0.074240522053382,0.5185516104560869,0.38663055430982324,0.5954713113804031,0.771944871238036,0.6839414581988256,0.5993214600117719,0.5988017146215674
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00617_sd35_fp4_seed135.png,-0.1425681114196777,-13.701900482177734,-6.121722221374512,1.0,fp4,StableDiffusion3.5,img2img,0.30577704578476816,0.5758541526596941,-0.206455955344938,0.44856856623224134,0.1482709337034358,0.5369999734662997,0.5204742307860784,0.5253714946960496
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00617_sd35_fp8_seed135.png,-1.2951335906982422,-15.627979278564451,-4.554166316986084,1.0,fp8,StableDiffusion3.5,img2img,0.08588583496302989,0.5214582700052769,-0.43548154471670636,0.3928181517840275,0.3902319087536179,0.596338525361201,0.5035383157168352,0.5104501211425275
/content/Image-Deepfake-Detectors-Public-Library/demo_images/PreSocial/Fake/StableDiffusion3.5/images/00635_sd35_fp16_seed136.png,4.405013084411621,-9.494261741638184,-2.2118752002716064,1.0,fp16,StableDiffusion3.5,img2img,1.1733834017268487,0.7637560369028373,0.2938646671671606,0.5729420030835182,0.751777574120319,0.6795659002504295,0.6720879800789282,0.6789834522036834
